crab,sex,cl_mm,time,x,y,lat,lon,accel,temperature_c,conductivity_ms_cm
A69-9006-7796,M,125.00,2020-02-25T00:19:53Z,435.445,418.743,-32.748,152.054,0.041,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:18:25Z,472.088,338.465,-32.749,152.054,0.38,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:16:32Z,436.038,418.522,-32.748,152.054,0.054,24.14,44.392
A69-9006-7795,F,124.00,2020-02-25T00:15:26Z,458.716,418.812,-32.748,152.054,0.027,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:13:03Z,435.805,418.377,-32.748,152.054,0.068,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:12:09Z,468.057,342.156,-32.749,152.054,0.299,24.14,44.392
A69-9006-7795,F,124.00,2020-02-25T00:12:02Z,455.823,420.6,-32.748,152.054,0.122,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:10:04Z,436.659,418.345,-32.748,152.054,0.041,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:06:46Z,436.292,418.601,-32.748,152.054,0.041,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:05:58Z,448.376,366.017,-32.748,152.054,0.041,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:02:46Z,448.451,366.493,-32.748,152.054,0.027,24.14,44.392
A69-9006-7795,F,124.00,2020-02-24T23:58:24Z,457.496,419.283,-32.748,152.054,0.476,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:57:07Z,448.489,366.015,-32.748,152.054,0.041,24,44.687
A69-9006-7796,M,125.00,2020-02-24T23:56:47Z,434.962,418.399,-32.748,152.054,0.122,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:54:28Z,448.846,366.287,-32.748,152.054,0.054,24,44.687
A69-9006-7795,F,124.00,2020-02-24T23:51:38Z,457.674,419.082,-32.748,152.054,0.598,24,44.687
A69-9006-7796,M,125.00,2020-02-24T23:50:48Z,435.705,418.489,-32.748,152.054,0.924,24,44.687
A69-9006-7795,F,124.00,2020-02-24T23:48:07Z,457.345,419.29,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:48:01Z,448.7,366.381,-32.748,152.054,0.054,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:45:05Z,450.309,365.517,-32.748,152.054,0.068,24,44.687
A69-9006-7796,M,125.00,2020-02-24T23:44:43Z,435.655,417.045,-32.748,152.054,0.054,24,44.687
A69-9006-7795,F,124.00,2020-02-24T23:33:01Z,457.532,418.777,-32.748,152.054,0.054,24,44.687
A69-9006-7796,M,125.00,2020-02-24T23:27:59Z,435.861,417.127,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:27:07Z,448.731,366.337,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:20:11Z,448.398,366.182,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:17:09Z,449.066,366.6,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:13:51Z,448.927,366.153,-32.748,152.054,0.041,24,44.687
A69-9006-7796,M,125.00,2020-02-24T23:13:32Z,433.395,413.136,-32.748,152.054,0.693,24,44.687
A69-9006-7796,M,125.00,2020-02-24T23:10:54Z,440.909,413.204,-32.748,152.054,0.707,24,44.687
A69-9006-7795,F,124.00,2020-02-24T23:08:35Z,458.048,419.146,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:06:53Z,448.362,366.623,-32.748,152.054,0.041,24,44.687
A69-9006-7795,F,124.00,2020-02-24T23:05:36Z,458.378,419.379,-32.748,152.054,0.041,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:03:51Z,449.203,367.609,-32.748,152.054,0.027,24,44.687
A69-9006-7800,M,132.00,2020-02-24T23:00:32Z,448.619,366.155,-32.748,152.054,0.041,24,44.687
A69-9006-7796,M,125.00,2020-02-24T22:59:39Z,427.256,378.891,-32.748,152.054,0.829,24.08,44.578
A69-9006-7796,M,125.00,2020-02-24T22:56:33Z,434.847,369.407,-32.748,152.054,3.315,24.08,44.578
A69-9006-7795,F,124.00,2020-02-24T22:55:55Z,458.182,419.413,-32.748,152.054,0.625,24.08,44.578
A69-9006-7795,F,124.00,2020-02-24T22:49:41Z,452.695,419.774,-32.748,152.054,0.054,24.08,44.578
A69-9006-7795,F,124.00,2020-02-24T22:46:55Z,452.959,419.898,-32.748,152.054,0.041,24.08,44.578
A69-9006-7795,F,124.00,2020-02-24T22:40:23Z,453.084,419.101,-32.748,152.054,0.014,24.08,44.578
A69-9006-7793,M,124.00,2020-02-21T23:36:26Z,492.618,306.023,-32.749,152.055,0.598,24.61,43.472
A69-9006-7793,M,124.00,2020-02-21T23:21:34Z,473.289,322.286,-32.749,152.054,0.041,24.61,43.472
A69-9006-7793,M,124.00,2020-02-21T23:18:55Z,472.898,322.84,-32.749,152.054,0.041,24.61,43.472
A69-9006-7793,M,124.00,2020-02-21T23:13:44Z,474.757,324.046,-32.749,152.054,0.054,24.61,43.472
A69-9006-7793,M,124.00,2020-02-21T23:10:39Z,471.523,323.376,-32.749,152.054,0.054,24.61,43.472
A69-9006-7793,M,124.00,2020-02-21T22:41:55Z,467.237,328.186,-32.749,152.054,0.041,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T22:38:50Z,472.573,322.962,-32.749,152.054,0.054,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T22:25:44Z,468.78,324.182,-32.749,152.054,0.109,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T22:22:49Z,473.007,323.931,-32.749,152.054,0.53,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T22:19:34Z,473.82,323.75,-32.749,152.054,0.53,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T22:13:23Z,477.537,366.223,-32.748,152.054,1.019,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T22:03:43Z,495.141,291.24,-32.749,152.055,0.041,24.56,44.492
A69-9006-7793,M,124.00,2020-02-21T21:53:45Z,493.118,292.602,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:50:56Z,489.978,294.607,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:45:06Z,492.344,292.755,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:38:17Z,491.488,293.314,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:35:15Z,492.14,295.355,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:26:37Z,494.891,290.307,-32.749,152.055,0.054,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:23:16Z,491.797,293.893,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:19:48Z,493.686,291.685,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:16:47Z,492.287,292.755,-32.749,152.055,0.027,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:14:00Z,493.453,292.897,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:11:17Z,494.435,292.312,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:02:42Z,489.327,294.955,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T21:00:00Z,492.942,291.615,-32.749,152.055,0.041,24.48,44.675
A69-9006-7793,M,124.00,2020-02-21T20:54:13Z,486.401,298.078,-32.749,152.055,0.707,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:50:52Z,495.817,289.982,-32.749,152.055,1.318,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:32:26Z,497.637,328.085,-32.749,152.055,0.652,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:29:26Z,496.632,338.345,-32.749,152.055,0.054,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:26:11Z,488.183,355.182,-32.749,152.055,0.408,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:17:24Z,488.211,356.667,-32.748,152.055,0.802,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:11:48Z,503.783,338.83,-32.749,152.055,0.503,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T20:08:41Z,499.413,337.963,-32.749,152.055,0.027,24.67,44.467
A69-9006-7793,M,124.00,2020-02-21T19:59:33Z,495.024,339.212,-32.749,152.055,0.041,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:56:52Z,494.289,338.715,-32.749,152.055,0.041,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:53:44Z,493.478,339.411,-32.749,152.055,0.027,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:50:55Z,492.517,339.24,-32.749,152.055,0.027,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:47:41Z,494.565,339.049,-32.749,152.055,0.041,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:41:21Z,494.682,339.011,-32.749,152.055,0.054,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:38:35Z,498.992,337.793,-32.749,152.055,0.054,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:26:42Z,493.64,339.051,-32.749,152.055,0.027,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:23:20Z,492.834,339.734,-32.749,152.055,0.014,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:20:22Z,495.637,338.732,-32.749,152.055,0.041,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:17:06Z,494.747,339.284,-32.749,152.055,0.014,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:14:11Z,496.133,339.291,-32.749,152.055,0.027,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:10:56Z,495.092,339.234,-32.749,152.055,0.027,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:07:30Z,494.931,338.404,-32.749,152.055,0.041,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T19:01:13Z,492.939,339.448,-32.749,152.055,0.054,24.84,44.174
A69-9006-7793,M,124.00,2020-02-21T18:58:19Z,492.464,339.834,-32.749,152.055,0.068,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:55:05Z,493.926,339.122,-32.749,152.055,0.041,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:52:10Z,492.132,339.19,-32.749,152.055,0.041,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:46:00Z,492.983,339.357,-32.749,152.055,0.068,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:43:16Z,493.454,339.963,-32.749,152.055,0.516,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:40:36Z,491.254,339.223,-32.749,152.055,0.775,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:34:08Z,482.482,336.277,-32.749,152.055,0.489,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:31:10Z,482.06,335.145,-32.749,152.055,0.652,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:28:24Z,482.336,332.006,-32.749,152.055,0.693,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:25:42Z,490.325,325.039,-32.749,152.055,0.652,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:19:13Z,486.215,303.362,-32.749,152.055,0.924,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:12:45Z,468.751,296.717,-32.749,152.054,1.006,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T18:09:28Z,467.28,287.163,-32.749,152.054,0.598,25.04,43.741
A69-9006-7793,M,124.00,2020-02-21T17:59:27Z,449.306,265.592,-32.749,152.054,0.516,25.6,42.627
A69-9006-7793,M,124.00,2020-02-21T17:56:40Z,438.234,262.491,-32.749,152.054,0.557,25.6,42.627
A69-9006-7793,M,124.00,2020-02-21T17:53:29Z,436,257.254,-32.749,152.054,0.571,25.6,42.627
A69-9006-7793,M,124.00,2020-02-21T17:50:07Z,434.822,242.577,-32.75,152.054,0.054,25.6,42.627
A69-9006-7793,M,124.00,2020-02-21T16:58:56Z,377.001,238.139,-32.75,152.053,0.557,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:55:43Z,370.688,233.145,-32.75,152.053,0.041,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:49:22Z,358.17,233.514,-32.75,152.053,0.041,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:39:53Z,360.227,235.431,-32.75,152.053,0.027,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:33:26Z,361.125,235.859,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:30:11Z,361.427,236.574,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:26:47Z,360.679,235.843,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:20:32Z,357.511,237.017,-32.75,152.053,0.041,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:14:04Z,358.301,234.256,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:11:18Z,363.979,238.878,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:08:36Z,362.573,237.307,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T16:05:29Z,363.285,237.524,-32.75,152.053,0.054,26.05,40.362
A69-9006-7793,M,124.00,2020-02-21T15:59:12Z,362.997,238.076,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:56:26Z,362.717,237.399,-32.75,152.053,0.068,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:53:45Z,358.774,233.545,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:51:07Z,363.185,237.928,-32.75,152.053,0.068,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:45:11Z,362.501,237.278,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:42:29Z,363.376,238.087,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:37:15Z,363.189,237.712,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:34:09Z,364.107,237.503,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:30:49Z,364.09,238.146,-32.75,152.053,0.041,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:27:53Z,363.501,237.966,-32.75,152.053,0.041,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:21:41Z,363.899,238.319,-32.75,152.053,0.027,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:15:00Z,362.882,236.672,-32.75,152.053,0.027,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:11:59Z,363.6,240.244,-32.75,152.053,0.014,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:08:44Z,363.087,236.783,-32.75,152.053,0.027,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:05:49Z,366.967,239.543,-32.75,152.053,0.027,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T15:00:22Z,363.369,237.027,-32.75,152.053,0.054,26.32,40.419
A69-9006-7793,M,124.00,2020-02-21T14:54:24Z,363.715,237.291,-32.75,152.053,0.054,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:51:42Z,364.474,236.182,-32.75,152.053,0.068,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:49:02Z,362.995,236.462,-32.75,152.053,0.068,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:45:55Z,362.097,235.863,-32.75,152.053,0.068,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:42:34Z,361.734,235.115,-32.75,152.053,0.054,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:39:36Z,361.949,235.567,-32.75,152.053,0.054,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:36:49Z,362.592,236.366,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:34:09Z,361.55,235.108,-32.75,152.053,0.027,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:31:02Z,361.653,235.122,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:25:27Z,366.967,244.695,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:22:18Z,363.063,236.484,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:18:56Z,362.12,235.241,-32.75,152.053,0.109,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:15:28Z,362.243,235.832,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:12:26Z,362.115,234.945,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:09:07Z,362.208,235.208,-32.75,152.053,0.027,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:05:41Z,360.485,233.801,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T14:02:10Z,356.045,228.802,-32.75,152.053,0.041,26.25,40.711
A69-9006-7793,M,124.00,2020-02-21T13:59:07Z,358.445,231.351,-32.75,152.053,0.041,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:56:19Z,360.569,235.515,-32.75,152.053,0.666,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:53:09Z,355.162,232.302,-32.75,152.053,0.054,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:49:45Z,346.608,232.217,-32.75,152.053,1.318,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:46:16Z,347.292,231.973,-32.75,152.053,0.136,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:42:44Z,348.565,233.004,-32.75,152.053,0.842,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:36:55Z,378.89,246.184,-32.749,152.053,0.041,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:33:43Z,350.27,233.396,-32.75,152.053,1.468,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:26:52Z,349.869,233.057,-32.75,152.053,0.679,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:07:48Z,364.224,247.17,-32.749,152.053,0.394,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:05:07Z,377.509,253.185,-32.749,152.053,1.019,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T13:02:01Z,385.851,247.414,-32.749,152.054,0.693,25.76,41.396
A69-9006-7793,M,124.00,2020-02-21T12:56:26Z,389.462,243.336,-32.75,152.054,0.544,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:53:19Z,401.073,261.999,-32.749,152.054,0.693,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:50:26Z,421.059,279.515,-32.749,152.054,0.707,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:47:42Z,433.305,294.432,-32.749,152.054,0.326,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:44:33Z,442.87,315.017,-32.749,152.054,2.378,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:34:45Z,424.759,303.988,-32.749,152.054,0.707,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:31:57Z,432.117,294.954,-32.749,152.054,1.359,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:29:17Z,430.497,296.792,-32.749,152.054,1.304,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:24:02Z,431.813,295.23,-32.749,152.054,1.576,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:18:22Z,431.892,295.113,-32.749,152.054,2.391,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:15:34Z,431.796,296.676,-32.749,152.054,0.598,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:12:53Z,444.329,323.834,-32.749,152.054,0.611,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T12:07:38Z,468.265,366.408,-32.748,152.054,0.136,25.31,42.45
A69-9006-7793,M,124.00,2020-02-21T11:52:48Z,527.587,356.531,-32.748,152.055,0.489,24.99,43.568
A69-9006-7793,M,124.00,2020-02-21T11:50:10Z,550.114,349.077,-32.749,152.055,0.462,24.99,43.568
A69-9006-7793,M,124.00,2020-02-21T08:02:26Z,488.669,387.092,-32.748,152.055,0.652,24.13,44.919
A69-9006-7793,M,124.00,2020-02-21T07:59:45Z,477.108,383.687,-32.748,152.054,0.72,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T07:56:39Z,482.62,395.692,-32.748,152.055,1.25,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T07:53:18Z,482.227,397.371,-32.748,152.055,0.91,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T07:50:20Z,471.621,387.419,-32.748,152.054,1.019,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T07:43:39Z,481.267,374.997,-32.748,152.055,0.313,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T07:40:09Z,488.917,352.037,-32.749,152.055,0.652,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T07:36:37Z,493.331,343.591,-32.749,152.055,1.535,24.25,44.798
A69-9006-7793,M,124.00,2020-02-21T01:00:31Z,543.516,384.094,-32.748,152.055,0.014,25.39,38.221
A69-9006-7793,M,124.00,2020-02-20T23:37:07Z,531.058,389.55,-32.748,152.055,0.136,25.35,40.738
A69-9006-7793,M,124.00,2020-02-20T23:33:46Z,530.015,390.181,-32.748,152.055,0.109,25.35,40.738
A69-9006-7793,M,124.00,2020-02-20T23:24:56Z,558.72,393.644,-32.748,152.055,0.625,25.35,40.738
A69-9006-7793,M,124.00,2020-02-19T09:27:12Z,544.82,514.404,-32.747,152.055,0.707,24.8,42.266
A69-9006-7793,M,124.00,2020-02-19T09:21:06Z,550.565,550.077,-32.747,152.055,0.775,24.8,42.266
A69-9006-7793,M,124.00,2020-02-19T09:17:42Z,543.595,562.723,-32.747,152.055,0.883,24.8,42.266
A69-9006-7793,M,124.00,2020-02-19T09:11:11Z,529.247,584.762,-32.746,152.055,1.006,24.8,42.266
A69-9006-7793,M,124.00,2020-02-19T09:05:41Z,527.079,596.436,-32.746,152.055,0.245,24.8,42.266
A69-9006-7793,M,124.00,2020-02-19T09:02:32Z,528.202,599.032,-32.746,152.055,0.883,24.8,42.266
A69-9006-7793,M,124.00,2020-02-19T08:59:40Z,529.749,604.656,-32.746,152.055,0.095,24.51,43.837
A69-9006-7793,M,124.00,2020-02-19T08:47:18Z,533.308,605.46,-32.746,152.055,0.054,24.51,43.837
A69-9006-7793,M,124.00,2020-02-19T08:31:14Z,534.047,604.929,-32.746,152.055,0.041,24.51,43.837
A69-9006-7793,M,124.00,2020-02-19T08:27:41Z,534.73,604.561,-32.746,152.055,0.041,24.51,43.837
A69-9006-7793,M,124.00,2020-02-19T08:21:17Z,533.588,605.798,-32.746,152.055,0.041,24.51,43.837
A69-9006-7793,M,124.00,2020-02-19T08:00:37Z,533.475,606.273,-32.746,152.055,0.041,24.51,43.837
A69-9006-7793,M,124.00,2020-02-19T07:57:30Z,533.8,606.218,-32.746,152.055,0.054,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:54:39Z,532.035,604.735,-32.746,152.055,0.041,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:49:16Z,538.157,608.225,-32.746,152.055,0.041,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:44:05Z,533.734,605.988,-32.746,152.055,0.027,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:41:00Z,539.67,609.311,-32.746,152.055,0.027,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:34:15Z,533.912,605.439,-32.746,152.055,0.014,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:30:43Z,536.933,609.059,-32.746,152.055,0.014,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:27:40Z,537.431,607.984,-32.746,152.055,0,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:24:21Z,535.131,605.874,-32.746,152.055,0.014,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:18:37Z,533.613,606.15,-32.746,152.055,0.054,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:09:06Z,533.752,605.671,-32.746,152.055,0.068,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:05:48Z,533.576,606.079,-32.746,152.055,0.068,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T07:02:23Z,536.338,606.573,-32.746,152.055,0.054,24.41,43.909
A69-9006-7793,M,124.00,2020-02-19T06:59:24Z,535.368,606.749,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:56:38Z,534.396,605.702,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:53:56Z,533.842,605.698,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:50:48Z,534.174,605.781,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:44:28Z,535.083,606.825,-32.746,152.055,0.054,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:41:43Z,533.89,605.263,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:36:26Z,533.895,606.058,-32.746,152.055,0.054,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:30:45Z,534.082,605.714,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:24:28Z,533.187,605.679,-32.746,152.055,0.054,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:21:11Z,532.655,606.019,-32.746,152.055,0.068,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:07:41Z,532.524,605.987,-32.746,152.055,0.054,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T06:00:58Z,533.261,605.239,-32.746,152.055,0.054,24.38,43.898
A69-9006-7793,M,124.00,2020-02-19T05:54:41Z,532.581,605.862,-32.746,152.055,0.054,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:51:17Z,533.62,605.294,-32.746,152.055,0.054,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:45:01Z,533.227,605.698,-32.746,152.055,0.041,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:41:35Z,530.363,605.271,-32.746,152.055,0.054,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:38:06Z,533.387,605.684,-32.746,152.055,0.041,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:32:15Z,534.181,605.414,-32.746,152.055,0.027,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:26:55Z,536.482,605.638,-32.746,152.055,0.014,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:15:40Z,534.701,605.891,-32.746,152.055,0.041,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:06:34Z,534.593,606.05,-32.746,152.055,0.027,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T05:03:08Z,533.906,606.207,-32.746,152.055,0.027,24.56,43.851
A69-9006-7793,M,124.00,2020-02-19T04:51:30Z,534.651,605.947,-32.746,152.055,0.014,24.47,43.798
